source,target,weight
CYS,SAN,9.0
CYS,SNA,5.0
CYS,ICT,2.0
CYS,SBA,2.0
COS,CYS,10.0
CYS,LAS,23.0
CYS,RAP,16.0
CYS,FSD,9.0
BIS,CYS,16.0
CYS,GRI,2.0
CYS,RKS,78.0
CYS,JAN,3.0
CYS,LAN,1.0
CYS,MIA,2.0
CYS,FAR,6.0
AUS,CYS,3.0
CYS,PIA,2.0
CID,CYS,6.0
CYS,SGF,3.0
CYS,GSP,1.0
CYS,MSN,6.0
CYS,OAK,7.0
CMH,CYS,3.0
CYS,MTJ,1.0
CLL,CYS,1.0
CYS,GJT,8.0
CYS,LBF,9.0
CHS,CYS,2.0
CYS,ISN,7.0
BNA,CYS,5.0
CYS,VEL,2.0
CYS,SAF,4.0
CYS,SHR,41.0
CYS,RIW,74.0
CYS,DIK,54.0
CYS,GCC,48.0
CYS,EAR,8.0
CYS,LBL,4.0
CYS,GCK,4.0
CLT,CYS,1.0
CYS,HYS,1.0
CYS,YIP,1.0
AMA,CYS,4.0
CVG,CYS,3.0
CYS,IND,7.0
ABQ,CYS,4.0
CYS,DCA,1.0
ANC,CYS,1.0
CYS,MFR,1.0
CYS,FMN,3.0
CYS,MHT,1.0
CYS,PIT,3.0
CYS,XNA,1.0
CYS,IDA,2.0
CHO,CYS,1.0
CYS,PIB,1.0
CYS,LIT,1.0
CYS,LCK,1.0
CYS,HLN,1.0
CYS,HIF,1.0
CYS,GRR,1.0
CYS,RIC,4.0
CYS,MSO,1.0
CYS,MEM,1.0
COU,MCI,3349.0
COU,MSY,7.0
COU,FSM,4.0
COU,STL,70173.0
COU,SGF,117.0
COU,SPI,5.0
COU,IAD,8.0
COU,SUX,4.0
CID,COU,302.0
CMI,COU,7.0
BRL,COU,5.0
COU,FYV,11.0
COU,SBN,3.0
BMI,COU,4.0
COU,JFK,4.0
COU,TBN,6.0
CGI,COU,3.0
COU,DEC,2.0
COU,LEX,5.0
COU,SAN,3.0
COU,HRO,1.0
BDL,COU,5.0
COU,SLC,2.0
COU,LIT,10.0
COU,LAX,2.0
BWI,COU,1.0
COU,TYS,2.0
COU,SNA,5.0
COU,DCA,2.0
ABQ,COU,751.0
COU,ICT,14.0
COU,FWA,80.0
COU,LAS,13.0
ALO,COU,4.0
CLT,COU,3.0
COU,SAT,20.0
COU,GRR,2.0
COU,EWR,3.0
COU,PIT,4.0
COU,MKE,4.0
COU,SEA,4.0
COU,MWA,3.0
BHM,COU,2.0
COU,CVG,1.0
COU,LGA,3.0
COU,OKC,223.0
COU,MSP,8.0
COU,HOU,4.0
CLE,COU,2.0
BOS,COU,1.0
COU,FLL,1.0
CHS,COU,2.0
ATW,COU,2.0
COU,GYY,2.0
COU,XNA,8.0
BRO,COU,2.0
COU,FSD,65.0
COU,EVV,1.0
AND,COU,1.0
COU,MCO,2.0
COU,SFB,0.0
COU,DET,3.0
CLL,COU,31.0
COS,COU,1372.0
COU,SWO,17.0
COU,ILN,2967.0
AHN,COU,1.0
AOH,COU,1.0
COU,RFD,3.0
COU,MHK,27.0
COU,MGM,5.0
COU,SUS,2.0
COU,DSM,44.0
COU,STC,2.0
COU,SMF,1.0
COU,JAX,2.0
COU,PWK,1.0
BUF,COU,2.0
AZO,COU,1.0
COU,SHV,15.0
COU,IND,4.0
BIL,COU,1.0
COU,GEG,5.0
CAE,COU,1.0
COU,MDT,1.0
BNA,COU,3.0
COU,PHL,4.0
COU,MKC,2.0
COU,SYR,3.0
COU,TUS,2.0
COU,FAR,1.0
BTL,COU,2.0
COU,SCE,3.0
COU,LAF,3.0
COU,LFT,1.0
COU,MFD,2.0
COU,IRK,7.0
COU,GTF,2.0
COU,PIB,1.0
COU,GSP,3.0
CAE,PNS,12.0
BNA,CAE,74.0
CAE,STL,17.0
CAE,CHS,7131.0
CAE,GSO,1791.0
CAE,PIT,2368.0
CAE,MDT,14.0
CAE,CVG,33739.0
BHM,CAE,173.0
CAE,GSP,1572.0
CAE,SAV,3531.0
ABE,CAE,26.0
CAE,RIC,107.0
CAE,CLT,87703.0
BWI,CAE,1828.0
CAE,CLE,49.0
CAE,LGA,16681.0
BDL,CAE,42.0
CAE,UCA,1.0
CAE,FLL,481.0
CAE,PBI,1685.0
CAE,MYR,10712.0
CAE,PHL,22792.0
CAE,DCA,13655.0
CAE,GNV,68.0
CAE,IAD,30030.0
CAE,SHV,28.0
CAE,IND,1292.0
CAE,CHA,38.0
CAE,MSY,41.0
CAE,TLH,27.0
CAE,PVD,53.0
CAE,JAX,3718.0
CAE,OAJ,13.0
CAE,CMH,23.0
CAE,FAY,27.0
CAE,JFK,787.0
CAE,LAS,8.0
CAE,HSV,12.0
CAE,ILM,34.0
CAE,SAN,6.0
CAE,TYS,267.0
AVL,CAE,8.0
CAE,SFO,3.0
CAE,SAT,39.0
CAE,MCI,18.0
BTR,CAE,54.0
CAE,LIT,27.0
CAE,CRW,12.0
CAE,OKC,9.0
CAE,ROC,7.0
CAE,LAX,28.0
CAE,SEA,5.0
CAE,PWM,11.0
CAE,PDX,36.0
CAE,POB,2.0
CAE,SNA,12.0
CAE,GPT,69.0
CAE,SLC,3.0
CAE,ILG,7.0
CAE,MHT,11.0
ACY,CAE,219.0
CAE,EWN,7.0
CAE,FLO,9.0
CAE,CSG,12.0
CAE,GTR,23.0
CAE,FTW,1.0
CAE,LEX,74.0
CAE,MHR,56.0
CAE,XNA,23.0
CAE,ILN,2827.0
CAE,TCL,31.0
CAE,MEI,6.0
CAE,LFT,14.0
CAE,CHO,12.0
BMI,CAE,2.0
CAE,GFK,2.0
CAE,NEW,2.0
CAE,DSM,5.0
CAE,PGV,1.0
AEX,CAE,8.0
CAE,CPS,1.0
CAE,SUS,1.0
CAE,EVV,2.0
CAE,MKE,11.0
CAE,JHW,1.0
CAE,LSF,1.0
CAE,HKS,1.0
CAE,COS,3.0
CAE,FYV,22.0
CAE,MKC,3.0
CAE,SBN,10.0
CAE,MSP,4.0
CAE,DEC,1.0
ART,CAE,1.0
CAE,FWA,13.0
CAE,SYR,8.0
CAE,RIV,2.0
BTV,CAE,3.0
BIL,CAE,1.0
CAE,OSH,3.0
CAE,RFD,8.0
BWG,CAE,3.0
CAE,SCE,5.0
CAE,MGM,4.0
CAE,GRR,4.0
CAE,RWI,2.0
CAE,PFN,1.0
CAE,NZY,2.0
CAE,MFD,1.0
CAE,SKY,10.0
CAE,GRB,2.0
CAE,CMI,1.0
CAE,MSN,1.0
CAE,HIF,1.0
CAE,SBY,1.0
DTW,MRC,4.0
CLE,MRC,10.0
BNA,MRC,3.0
ERI,MRC,1.0
IND,MRC,3.0
GRR,MRC,2.0
FSM,MRC,2.0
MRC,SAT,3.0
MRC,SHV,7.0
JAN,MRC,1.0
MBS,MRC,4.0
DRT,MRC,1.0
ELP,MRC,4.0
FWA,MRC,1.0
GYY,MRC,1.0
CLT,MRC,1.0
DAL,MRC,2.0
DFW,MRC,1.0
MRC,TUS,1.0
CVG,MRC,1.0
DET,MRC,1.0
DPA,MRC,1.0
MRC,ROA,1.0
MRC,TUL,1.0
MCI,MRC,5.0
MRC,SKY,1.0
MRC,STL,3.0
LIT,MRC,1.0
CSG,SYR,2.0
CLE,CSG,3.0
CSG,STL,6.0
CHA,CSG,8.0
CSG,TLH,10.0
CSG,MSY,9.0
CSG,PFN,29.0
CSG,GNV,21.0
LSF,PHL,2.0
CSG,MOB,17.0
CSG,MCO,1.0
BNA,CSG,17.0
CSG,SAV,5.0
BQK,CSG,3.0
CSG,FLO,7.0
CSG,PNS,9.0
CSG,MYR,5.0
CSG,DTW,2.0
CSG,HOU,5.0
CSG,MLU,6.0
CSG,VLD,7.0
CSG,ILM,5.0
CSG,FAY,10.0
CSG,JAX,2.0
CSG,GPT,17.0
CSG,GTR,22.0
CSG,LYH,1.0
CSG,EVV,6.0
BTR,CSG,21.0
CRW,CSG,7.0
CSG,SAT,37.0
CSG,OMA,3.0
CSG,MEI,13.0
BWI,CSG,6.0
CSG,PBI,1.0
CSG,GSO,2.0
CSG,MCI,6.0
CSG,MSP,1.0
CSG,IND,6.0
CSG,MGM,23.0
CSG,CVG,2.0
CRP,CSG,4.0
BDL,LSF,2.0
JFK,LSF,4.0
CSG,TYS,18.0
CLT,CSG,724.0
ABQ,CSG,2.0
CSG,OKC,6.0
BWI,LSF,6.0
CSG,RIC,2.0
LSF,PIT,2.0
CSG,IAD,4.0
CSG,XNA,17.0
CSG,TOL,2.0
CHO,CSG,7.0
CMI,CSG,3.0
CSG,FYV,5.0
CSG,NEW,2.0
CSG,LIT,11.0
CSG,LEX,16.0
AUS,CSG,9.0
AND,CSG,1.0
CSG,TTN,1.0
LSF,MEM,1.0
AEX,LSF,25.0
BTV,CSG,2.0
CSG,GSP,4.0
CHS,CSG,4.0
LSF,MSP,3.0
CSG,FLL,2.0
CSG,PHL,1.0
BIF,LSF,1.0
CSG,MDW,3.0
ABE,CSG,2.0
AVL,CSG,3.0
CSG,ISO,1.0
CSG,EYW,15.0
CSG,PHX,1.0
AEX,CSG,18.0
CSG,DSM,2.0
CSG,MDT,3.0
CSG,SNA,1.0
LSF,RIV,1.0
CSG,PIT,5.0
BWG,CSG,1.0
CSG,SHV,5.0
APF,CSG,5.0
CSG,FOE,1.0
CSG,TUS,3.0
BOS,LSF,1.0
AFW,CSG,1.0
CSG,FNT,1.0
LSF,RFD,1.0
CSG,LFT,4.0
CSG,LAX,4.0
CSG,SAN,2.0
CLL,CSG,3.0
ACY,CSG,2.0
IAH,LSF,1.0
ATW,CSG,1.0
CSG,SEA,1.0
LSF,RDU,1.0
CSG,MSN,1.0
CSG,LAS,2.0
LSF,PNS,1.0
CSG,HSV,1.0
CSG,LGA,1.0
CSG,SBN,1.0
LSF,POB,5.0
LSF,PAM,1.0
CSG,OAJ,3.0
CSG,SJC,2.0
CSG,GRK,2.0
LCK,LSF,1.0
BHM,CSG,12.0
CKB,CSG,5.0
CSG,LUK,2.0
CSG,PVD,2.0
LAS,LSF,4.0
CSG,MHT,1.0
CSG,SLC,1.0
AHN,CSG,1.0
CSG,EWN,1.0
LSF,RIC,1.0
CLU,PWK,1.0
CLT,CLU,2.0
BWI,CLU,2.0
CLU,LIT,4.0
CLU,SHV,3.0
CLU,IND,5.0
CLU,RWI,124.0
CLU,FSD,1.0
CLU,LUK,2.0
CLU,GSO,1.0
BNA,CLU,1.0
CLU,PNE,1.0
CLU,RDU,1.0
CLU,OLS,1.0
CHS,CLU,7.0
CLU,ELP,4.0
CAE,CLU,1.0
CLU,SAT,1.0
CLU,LCK,1.0
CLU,MIA,1.0
CLU,MHT,1.0
CLU,FWA,2.0
CLU,STL,3.0
CLU,RFD,6.0
CLU,TOL,1.0
DSM,GTR,2.0
GTR,ORD,1.0
GTR,MEI,25.0
ESF,GTR,1962.0
EVV,GTR,3.0
GTR,LFT,22.0
AEX,GTR,17013.0
GTR,HLN,1.0
ATL,UBS,1.0
GTR,ICT,1.0
GTR,UBS,1.0
GTR,XNA,11.0
GTR,TYS,33.0
GTR,MGM,11.0
GTR,LEX,39.0
GTR,TLH,4.0
FYV,GTR,19.0
ABQ,GTR,2.0
BTR,GTR,25.0
GNV,GTR,32.0
GTR,NEW,2.0
GTR,MSY,14.0
BNA,GTR,28.0
CBM,PAM,4.0
CBM,PFN,2.0
BGR,GTR,1.0
GTR,MDW,2.0
BUF,GTR,1.0
ATL,CBM,1.0
CBM,GTR,1.0
GTR,LIT,9.0
GTR,SHV,7.0
CLT,GTR,2.0
CVG,GTR,2.0
BHM,GTR,6.0
CKB,GTR,3.0
GPT,GTR,1.0
EWR,GTR,8.0
ACT,GTR,1.0
GTR,HSV,4.0
GTR,MKE,1.0
GTR,MCC,2.0
GTR,MIE,1.0
GTR,PUB,1.0
GTR,PDX,3.0
GTR,RIC,1.0
GTR,PHX,1.0
GTR,OKC,2.0
CLL,GTR,2.0
GTR,MKC,1.0
GTR,LAX,1.0
CMH,GTR,2.0
OLU,OMA,1.0
CMH,MSP,47182.0
CMH,MSY,60.0
CMH,DCA,77176.0
CMH,LAX,11162.0
CMH,IAD,35912.0
CMH,LIT,65.0
CMH,SHV,25.0
CMH,MCI,1985.0
CMH,IND,13456.0
CMH,GRR,189.0
CMH,STL,91004.0
BNA,CMH,19306.0
CMH,MKE,27696.0
CMH,PIT,58596.0
CMH,CVG,81376.0
CMH,GSO,712.0
CMH,MDT,62.0
CMH,CRW,43.0
CMH,LAS,44558.0
CMH,GRB,14.0
CMH,RIC,653.0
ANC,CMH,223.0
ANC,LCK,3429.0
CLE,CMH,46998.0
BWI,CMH,42374.0
CLT,CMH,68532.0
CMH,FLL,7963.0
CMH,PBI,338.0
CMH,PHL,76892.0
CMH,SFO,22.0
CMH,JAX,49.0
CMH,JFK,19097.0
CMH,LGA,113230.0
BDL,CMH,6878.0
CMH,EVV,17.0
BTV,CMH,15.0
CMH,FWA,49.0
ACY,CMH,193.0
CMH,CMI,52.0
AZO,CMH,8.0
CMH,SYR,78.0
CMH,ROC,52.0
CMH,SAN,478.0
CHS,CMH,13.0
CMH,DSM,21.0
CMH,PWM,14.0
CMH,SJC,14.0
FAI,LCK,68.0
CMH,FAI,1.0
CMH,TYS,40.0
CMH,TVC,3.0
ABQ,CMH,48.0
BRO,CMH,8.0
CMH,LEX,24.0
CMH,SNA,13.0
CMH,PVD,58.0
JFK,LCK,3206.0
EDF,LCK,5.0
AVP,CMH,39.0
ABE,CMH,82.0
CMH,GSP,48.0
CMH,TLH,8.0
CID,CMH,41.0
CMH,SLC,2655.0
BFF,CMH,2.0
LCK,MSP,3580.0
CEV,CMH,1.0
CMH,FAY,3.0
CMH,OGD,1.0
CMH,SBN,24.0
CMH,LCK,6.0
CMH,SUX,2.0
LCK,SFO,21.0
BDL,LCK,317.0
BHM,CMH,34.0
CMH,MHT,53.0
LCK,PDX,40.0
LAX,LCK,94.0
LCK,PHL,191.0
CMH,OKC,38.0
CMH,MYR,105.0
LCK,OKC,4.0
GEG,LCK,1.0
LCK,TUL,32.0
IND,LCK,3199.0
LCK,SAT,84.0
CMH,SAT,56.0
LCK,MCI,21.0
BYH,LCK,1.0
CMH,GCY,1.0
LCK,MDT,23.0
FWA,LCK,6.0
CVG,LCK,23.0
BNA,LCK,12.0
CLE,LCK,113.0
LCK,SJC,37.0
CMH,SAV,8.0
LCK,SYR,10.0
LCK,RFD,333.0
LCK,MHR,21.0
LCK,PIT,385.0
DSM,LCK,23.0
CMH,HSV,10.0
CMH,TCL,1.0
BMI,CMH,9.0
IAD,LCK,20.0
BMG,CMH,17.0
GNV,LCK,2.0
CMH,XNA,57.0
CHO,CMH,14.0
CMH,LAF,25.0
LCK,PWM,24.0
ADS,LCK,1.0
CAE,LCK,13.0
CMH,GEG,1.0
HNL,LCK,6.0
CMH,FSM,4.0
LCK,MKE,18.0
LCK,LEX,1.0
LCK,SAN,1.0
LCK,ROC,46.0
LCK,PVD,101.0
GSO,LCK,7.0
BGM,CMH,7.0
GSP,LCK,3.0
CMH,SUS,30.0
LAS,LCK,359.0
CMH,LSV,1.0
BWI,LCK,17.0
AVL,CMH,9.0
CMH,LFT,7.0
ABE,LCK,359.0
CID,LCK,10.0
FSD,LCK,2.0
LCK,PKB,922.0
CMH,SGF,12.0
CMH,GFK,8.0
CMH,YNG,12.0
BMG,LCK,3.0
CMH,SCE,60.0
LCK,SCE,12.0
BWG,CMH,4.0
LCK,MYR,676.0
FLL,LCK,8.0
LBB,LCK,1.0
CMH,FLO,1.0
FNT,LCK,1.0
CMH,MKC,3.0
GFK,LCK,4.0
LCK,LIT,10.0
LCK,YNG,3.0
GRR,LCK,1.0
CMH,MFD,2.0
CMH,HVN,2.0
HSV,LCK,2.0
EVV,LCK,2.0
LCK,STL,5.0
LCK,RIC,27.0
LCK,SAV,1.0
CMH,JST,1.0
LCK,TYS,5.0
LAF,LCK,9.0
CMH,LSE,4.0
DLH,LCK,3.0
CMH,HNL,2.0
CMH,SFB,1.0
LCK,RDG,5.0
CMH,CSG,2.0
GPT,LCK,4.0
LCK,LNK,1.0
CRW,LCK,2826.0
LCK,MHT,3.0
BKW,LCK,1.0
CMH,RWI,1.0
CMH,ILM,2.0
CMH,SMF,4.0
BTR,CMH,7.0
LCK,WQM,1.0
CMH,COS,26.0
CMI,LCK,10.0
CMH,UCA,1.0
CMH,GYY,2.0
CMH,DET,1.0
OSU,YIP,1.0
BIL,CMH,1.0
ATW,LCK,2.0
CVG,OSU,2.0
BKL,CMH,4.0
GSB,LCK,1.0
CMH,PDX,1.0
CMH,RFD,7.0
BTL,LCK,1.0
BTL,CMH,2.0
CMH,PKB,2.0
LCK,SBN,3.0
CMH,GNV,6.0
CMH,ILN,3.0
CMH,GPT,183.0
AND,CMH,1.0
DQF,LCK,4.0
CMH,HLM,1.0
CHA,CMH,178.0
CMH,PGD,438.0
LCK,RWI,1.0
CMH,MHK,1.0
OSU,PIT,1.0
CMH,RAP,4.0
CMH,GLH,2.0
BLI,CMH,441.0
CKB,CMH,3.0
CLT,LCK,12.0
LCK,LFT,1.0
ALO,CMH,2.0
CLL,CMH,16.0
AMA,LCK,1.0
CMH,LUK,2.0
CMH,STP,1.0
LCK,MSY,22.0
LCK,SHV,3.0
CMH,FSD,7.0
BRO,LCK,1.0
CAK,LCK,2.0
AFW,CMH,1.0
AEX,CMH,12.0
DNV,ORD,1.0
ESC,TVC,8.0
ESC,MQT,136.0
ESC,MSP,539.0
EAU,ESC,1359.0
APN,ESC,2.0
ESC,GRB,4.0
ESC,MKE,12311.0
ESC,IMT,3816.0
ESC,IND,8.0
FLO,MYR,31.0
FAY,FLO,42.0
FLO,ILM,23.0
FLO,OAJ,54.0
FLO,LYH,2.0
FLO,TOL,1.0
FLO,STP,1.0
EWN,FLO,18.0
CLT,FLO,24361.0
FLO,HKS,1.0
FLO,MSP,1.0
FLO,MCI,11.0
CHS,FLO,5.0
CVG,FLO,1.0
FLO,STL,1.0
BGM,FLO,1.0
ASN,FLO,1.0
BTV,FLO,7.0
FLO,OSH,1.0
FLO,MKG,1.0
BNA,FLO,1.0
CHA,FLO,4.0
FLO,PGV,1.0
FLO,GSP,2.0
FLO,ROA,1.0
FEP,IND,1.0
GCC,SHR,7002.0
GCC,RIW,4.0
GCC,RAP,274.0
GCC,IND,2.0
BFF,GCC,7.0
DIK,GCC,26.0
GCC,GTF,1.0
GCC,MSP,2.0
GCC,RKS,804.0
GCC,GCK,1.0
GCC,STL,1.0
GCC,ISN,601.0
GCC,SLC,1308.0
GPT,SAT,24.0
GPT,MSY,65.0
BTR,GPT,83.0
GPT,LCH,377.0
BNA,GPT,629.0
GPT,LFT,18.0
GPT,ILM,21.0
GPT,MEI,7.0
GPT,PNS,33.0
GPT,MGM,27.0
GPT,PFN,6.0
GPT,TLH,2.0
FLL,GPT,6535.0
AEX,GPT,10.0
CHS,GPT,35.0
GPT,TYS,52.0
GPT,SAV,16.0
CLT,GPT,3170.0
BWI,GPT,4.0
GPT,JAX,272.0
FAY,GPT,16.0
GPT,MSP,92.0
GPT,GSO,127.0
GPT,OKC,14.0
BHM,GPT,13.0
GPT,LGA,2.0
GPT,IND,27.0
CHA,GPT,30.0
GPT,SHV,8.0
GPT,MYR,12.0
GPT,PBI,112.0
GPT,GSP,47.0
GPT,MDT,10.0
GPT,IAD,14.0
ABQ,GPT,3.0
GPT,LAX,6.0
ELP,GPT,2.0
ACY,GPT,7.0
GPT,JFK,6.0
BTV,GPT,2.0
GPT,OPF,8.0
CDC,GPT,5.0
GPT,NKX,6.0
GPT,MKE,12.0
GPT,LAS,112.0
GPT,PIT,7.0
GPT,RFD,18.0
AVP,GPT,1.0
GPT,SGF,11.0
GPT,POB,1.0
GPT,PHX,1.0
GPT,MFR,1.0
GPT,OAK,1.0
GPT,LNK,2.0
GPT,PDX,4.0
GPT,GRB,2.0
GPT,LBF,1.0
GPT,PVD,1.0
DSM,GPT,1.0
CRW,GPT,4.0
CVG,GPT,14.0
GPT,MIB,1.0
GNV,GPT,10.0
FSD,GPT,2.0
GPT,PHL,11.0
CHO,GPT,2.0
GPT,IAB,1.0
GPT,RIC,8.0
AVL,GPT,6.0
CLE,GPT,21.0
ABE,GPT,2.0
DCA,GPT,1.0
GPT,LIT,9.0
GPT,SBN,12.0
GPT,MCI,12.0
GPT,STL,24.0
GLH,GPT,1.0
FWA,GPT,9.0
BIF,GPT,1.0
GPT,SFO,1.0
CRP,GPT,4.0
COS,GPT,1.0
GPT,SRW,1.0
GPT,HSV,12.0
GPT,XNA,4.0
AHN,GPT,1.0
GPT,YUM,1.0
GPT,TCM,1.0
HRO,STL,1.0
HOT,HRO,7859.0
HRO,LIT,19.0
HRO,JBR,47.0
HRO,MCI,1752.0
ELD,HRO,28.0
BDL,BNA,14885.0
BDL,STL,47457.0
BDL,MKE,15279.0
BDL,ROC,11140.0
BDL,PIT,62340.0
BDL,BTV,43.0
BDL,CVG,52192.0
BDL,MDT,386.0
BDL,CHS,30.0
BDL,MHT,320.0
BDL,GSO,468.0
BDL,PVD,6904.0
BDL,DCA,59839.0
BDL,LAX,2810.0
BDL,IAD,59106.0
BDL,IND,9928.0
BDL,MSP,39094.0
BDL,JFK,35436.0
BDL,LGA,10934.0
BDL,PBI,22269.0
BDL,FLL,24217.0
BDL,PHL,96540.0
BDL,SFO,2773.0
BDL,SLC,509.0
BDL,GRB,42.0
BDL,SYR,11116.0
BDL,RIC,61.0
BDL,PWM,1164.0
BDL,BWI,82200.0
BDL,CLT,58003.0
BDL,CLE,51708.0
ABE,BDL,37.0
BDL,SAN,15.0
BDL,ORH,345.0
BDL,MSY,22.0
BDL,ILM,4.0
BDL,GRR,52.0
BDL,MCI,47.0
BDL,BDR,2547.0
BDL,HSV,107.0
AZO,BDL,4.0
BDL,LAS,5983.0
BDL,HVN,15.0
BDL,JAX,69.0
BDL,FAI,1.0
BDL,SJC,6.0
BDL,SAT,24.0
BDL,ILN,3568.0
BDL,PDX,48.0
BDL,PNS,4.0
BDL,LEX,11.0
BDL,GSP,19.0
BDL,MYR,97.0
BDL,TYS,49.0
BDL,MOT,1.0
BDL,ILG,2.0
BDL,LIT,23.0
BDL,RFD,3610.0
ANC,BDL,11.0
BDL,DSM,203.0
BDL,CHO,12.0
ABQ,BDL,4.0
BDL,SAV,12.0
BDL,LAF,1.0
BDL,BTL,2.0
BDL,XNA,4.0
BDL,SBN,49.0
BDL,BMG,8.0
BDL,TCL,3.0
BDL,CKB,31.0
BDL,FWA,66.0
BDL,OKC,21.0
BDL,GEG,1.0
BDL,NEW,3.0
BDL,LCH,1.0
AVL,BDL,2.0
BDL,RKD,1.0
AUG,BDL,2.0
BDL,SDM,2.0
BDL,TLH,8.0
BDL,SPI,11.0
BDL,HFD,1.0
BDL,MSO,1.0
BDL,HNL,3.0
BDL,HLN,1.0
BDL,ITH,2.0
BOS,HFD,1.0
AVP,BDL,6.0
BDL,GFL,2.0
BDL,CHA,3.0
HFD,IAD,2.0
BDL,RAP,2.0
BDL,SCE,3.0
BDL,CMI,4.0
BDL,ORL,1.0
APF,BDL,1.0
BDL,LUK,5.0
BDL,OGS,1.0
AEX,BDL,4.0
BDL,ELP,2.0
BDL,YNG,2.0
BDL,BTR,7.0
BDL,POB,2.0
BDL,FYV,1.0
BDL,CID,3.0
BDL,IPT,3.0
BDL,BHM,6.0
BDL,CRW,1.0
ACY,BDL,5.0
BDL,PKB,2.0
BDL,GNV,3.0
BDL,SHV,24.0
BDL,FOE,1.0
BDL,SHD,3.0
HSI,LBF,2.0
HSI,OMA,1.0
HNL,SFO,136978.0
HNL,LAX,276821.0
HNL,MSP,10474.0
HNL,STL,9025.0
FFO,HNL,4.0
HNL,SJC,6955.0
HNL,PDX,13974.0
ANC,HNL,2984.0
HNL,LAS,19526.0
HNL,SAN,9789.0
HNL,JFK,430.0
HNL,MKE,13.0
HNL,MCI,19.0
BFL,HNL,2.0
HNL,RDD,1.0
HNL,SLC,6156.0
HNL,LEX,1.0
HNL,SAT,19.0
FAI,HIK,2.0
AMA,HNL,0.0
HNL,IAD,3.0
HNL,MHR,4.0
BOS,HNL,0.0
HNL,SNA,5377.0
HNL,PHL,1.0
HNL,MSY,13.0
HNL,MFR,2.0
HNL,SKA,1.0
HNL,JAX,2.0
HNL,SMF,5842.0
HNL,NZY,6.0
HNL,NKX,5.0
HIK,NKX,3.0
HIK,SAN,1.0
HIK,NZY,2.0
CVG,HNL,2344.0
BAD,HNL,11.0
HNL,IND,23.0
HNL,OKC,7.0
COS,HNL,5.0
HIK,RIV,4.0
BWI,HNL,7.0
HIK,TOL,1.0
HNL,MIB,4.0
HNL,SZL,8.0
HIK,LAX,6.0
ABQ,HNL,9.0
HNL,LWS,2.0
CLE,HNL,6.0
HIK,JFK,3.0
HIK,ORD,1.0
DAL,HNL,1.0
HIK,OGG,1.0
HNL,PIT,2.0
HNL,SBA,4.0
HNL,MUO,6.0
HNL,ILN,18.0
BAD,HIK,2.0
HIK,SFO,2.0
CLT,HNL,25.0
IKK,YIP,1.0
EYW,GNV,39.0
EYW,FLL,49774.0
EYW,JAX,154.0
DFW,NQX,2.0
BOS,NQX,1.0
MSY,NQX,2.0
NQX,ORD,1.0
IAH,NQX,1.0
MCO,NQX,1.0
EYW,OPF,1.0
EWR,NQX,1.0
JFK,NQX,1.0
EYW,TLH,61.0
EYW,MEM,1.0
CLT,EYW,1103.0
EYW,PBI,1705.0
IAD,NQX,2.0
EYW,ILM,2.0
EYW,MDW,1.0
EYW,PNS,33.0
EYW,IAD,2.0
MCI,NQX,1.0
LAL,RFD,1.0
ABQ,LAL,1.0
ATL,LAL,1.0
CHS,LAL,1.0
LWC,MSP,2.0
LWC,OKC,2.0
LWC,MKE,4.0
CLL,LWC,2.0
LWS,MSO,24.0
LWS,TWF,53.0
LWS,PDX,3138.0
FCA,LWS,23.0
IDA,LWS,32.0
GTF,LWS,23.0
LWS,PIH,30.0
ALW,LWS,35.0
CLM,LWS,2.0
LWS,SLC,6723.0
LWS,OKC,1.0
LWS,SJC,14.0
CMH,LWS,1.0
LWS,PDT,10.0
BNA,LWS,2.0
LWS,MWH,4.0
ABQ,LWS,4.0
LAX,LWS,12.0
LAR,LWS,1.0
LFT,LWS,1.0
FSM,LWS,2.0
LEX,LWS,2.0
LWS,SAN,1.0
LWS,STL,2.0
LWS,OMA,1.0
LWS,SHV,3.0
LWS,SMF,2.0
LWS,RFD,2.0
CLT,LWS,2.0
BLI,LWS,2.0
JAN,LWS,1.0
JFK,LEW,1.0
BOS,GGG,5.0
GGG,LFT,6.0
ESF,GGG,5.0
FSM,GGG,5.0
CLL,GGG,6.0
GGG,SGF,6.0
GGG,SHV,41.0
GGG,MCO,2.0
GGG,LCH,4.0
CRP,GGG,1.0
GGG,SLC,17.0
GGG,SPS,5.0
GGG,ORD,8.0
BDL,GGG,4.0
FYV,GGG,1.0
GGG,TPA,2.0
EWR,GGG,7.0
BHM,GGG,3.0
GGG,LGA,7.0
DCA,GGG,8.0
GGG,MCI,5.0
GGG,HSV,3.0
GGG,MIA,6.0
BPT,GGG,1.0
GGG,PHL,3.0
GGG,LRD,5.0
BTR,GGG,6.0
GGG,XNA,4.0
ATL,GGG,8.0
GGG,MGM,2.0
GGG,IAD,2.0
GGG,TUL,5.0
BWI,GGG,1.0
GGG,SAV,8.0
CLT,GGG,3.0
FLL,GGG,2.0
AUS,GGG,2.0
GGG,LIT,4.0
ANC,GGG,6.0
ABI,GGG,1.0
GGG,GSP,4.0
GGG,MKE,2.0
GGG,PDX,5.0
CMH,GGG,2.0
GGG,MOT,1.0
GGG,MSO,5.0
GGG,MKG,1.0
GGG,OKC,4.0
GGG,IPT,2.0
AVL,GGG,5.0
ALO,GGG,2.0
ABQ,GGG,26.0
GGG,GTF,8.0
